Issue Type,Issue key,Issue id,Summary,Status,Custom field (EDS equivalent table),Custom field (EDW table replaced with external table?),Custom field (EDW table),Custom field (Validation details (optional))
Task,EDSMIG-258,414722,bi.coach_wal_trends - Phase 1,Won't Do,,,bi.coach_wal_trends,
Task,EDSMIG-259,414723,bi.coach_wal_v2_trends - Phase 1,Won't Do,,,bi.coach_wal_v2_trends,
Task,EDSMIG-260,414724,bi.coach_wow_retention - Phase 1,Won't Do,,,bi.coach_wow_retention,
Task,EDSMIG-261,414725,bi.cold_start_search_existing_entities_no_emb - Phase 1,To Do,,,bi.cold_start_search_existing_entities_no_emb,
Task,EDSMIG-262,414726,bi.cold_start_search_monitor - Phase 1,To Do,,,bi.cold_start_search_monitor,
Task,EDSMIG-263,414727,bi.cold_start_search_new_entities_no_emb - Phase 1,To Do,,,bi.cold_start_search_new_entities_no_emb,
Task,EDSMIG-264,414728,bi.combined_course_item_interactions_temp - Phase 1,To Do,,,bi.combined_course_item_interactions_temp,
Task,EDSMIG-265,414729,bi.company_name_stock_ticker_crosswalk - Phase 1,Won't Do,,,bi.company_name_stock_ticker_crosswalk,
Task,EDSMIG-266,414730,bi.competency_mvp_quiz_results - Phase 1,To Do,,,bi.competency_mvp_quiz_results,
Task,EDSMIG-267,414731,bi.component_availability_budget - Phase 1,To Do,,,bi.component_availability_budget,
Task,EDSMIG-268,414732,bi.component_availability_budget_history - Phase 1,To Do,,,bi.component_availability_budget_history,
Task,EDSMIG-269,414733,bi.component_availability_budget_history_archive - Phase 1,To Do,,,bi.component_availability_budget_history_archive,
Task,EDSMIG-270,414734,bi.component_availability_requirements - Phase 1,To Do,,,bi.component_availability_requirements,
Task,EDSMIG-271,414735,bi.content_kpi - Phase 1,Done,prod.bi.content_kpi,,bi.content_kpi,
Task,EDSMIG-272,414736,bi.content_title_events_ampl - Phase 1,To Do,,,bi.content_title_events_ampl,
Task,EDSMIG-273,414737,bi.contentful_data_latest - Phase 1,To Do,,,bi.contentful_data_latest,
Task,EDSMIG-274,414738,bi.cookie_dates - Phase 1,To Do,,,bi.cookie_dates,
Task,EDSMIG-275,414739,bi.core_daily_course_access - Phase 1,To Do,,,bi.core_daily_course_access,
Task,EDSMIG-276,414740,bi.core_daily_enrollment_activity_spark - Phase 1,To Do,,,bi.core_daily_enrollment_activity_spark,
Task,EDSMIG-277,414741,bi.core_degree_courses_v2 - Phase 1,To Do,,,bi.core_degree_courses_v2,
Task,EDSMIG-278,414742,bi.core_enrollments_spark - Phase 1,To Do,,,bi.core_enrollments_spark,
Task,EDSMIG-279,414743,bi.core_monthly_activity - Phase 1,To Do,,,bi.core_monthly_activity,
Task,EDSMIG-280,414744,bi.core_users__degree_stats - Phase 1,To Do,,,bi.core_users__degree_stats,
Task,EDSMIG-281,414745,bi.core_users__enrollment_stats - Phase 1,To Do,,,bi.core_users__enrollment_stats,
Task,EDSMIG-282,414746,bi.core_users__enterprise_stats - Phase 1,Won't Do,,,bi.core_users__enterprise_stats,
Task,EDSMIG-283,414747,bi.core_users__payment_stats - Phase 1,In Progress,prod.redshift.bi_core_users__payment_stats,,bi.core_users__payment_stats,
Task,EDSMIG-284,414748,bi.core_users__registration_stats - Phase 1,To Do,,,bi.core_users__registration_stats,
Task,EDSMIG-285,414749,bi.core_users__segmentation - Phase 1,To Do,,,bi.core_users__segmentation,
Task,EDSMIG-286,414750,bi.core_users_backup_2024_01_01 - Phase 1,To Do,,,bi.core_users_backup_2024_01_01,
Task,EDSMIG-287,414751,bi.core_web_vital_events - Phase 1,In Progress,,,bi.core_web_vital_events,
Task,EDSMIG-288,414752,bi.country_cd_currency_code_mapping - Phase 1,To Do,,,bi.country_cd_currency_code_mapping,
Task,EDSMIG-289,414753,bi.country_group_to_region - Phase 1,To Do,,,bi.country_group_to_region,
Task,EDSMIG-290,414754,bi.country_groups - Phase 1,To Do,,,bi.country_groups,
Task,EDSMIG-291,414755,bi.course_baseline_effort - Phase 1,To Do,,,bi.course_baseline_effort,
Task,EDSMIG-292,414756,bi.course_branch_average_completion_timing - Phase 1,To Do,,,bi.course_branch_average_completion_timing,
Task,EDSMIG-293,414757,bi.course_branch_item_average_completion_timing - Phase 1,Won't Do,,,bi.course_branch_item_average_completion_timing,
Task,EDSMIG-294,414758,bi.course_branch_item_average_grade - Phase 1,To Do,,,bi.course_branch_item_average_grade,
Task,EDSMIG-295,414759,bi.course_branch_item_counts - Phase 1,To Do,,,bi.course_branch_item_counts,
Task,EDSMIG-296,414760,bi.course_branch_item_details - Phase 1,Done,prod.bi.course_branch_item_details,No,bi.course_branch_item_details,
Task,EDSMIG-297,414761,bi.course_branch_item_grading_weights - Phase 1,Won't Do,,,bi.course_branch_item_grading_weights,
Task,EDSMIG-298,414762,bi.course_branch_item_late_penalties - Phase 1,Won't Do,,,bi.course_branch_item_late_penalties,
Task,EDSMIG-299,414763,bi.course_branch_item_lecture_word_counts - Phase 1,To Do,,,bi.course_branch_item_lecture_word_counts,
Task,EDSMIG-300,414764,bi.course_branch_item_type_mapping - Phase 1,To Do,,,bi.course_branch_item_type_mapping,
Task,EDSMIG-301,414765,bi.course_branch_items_insights - Phase 1,Done,prod.bi.course_branch_items_insights,No,bi.course_branch_items_insights,
Task,EDSMIG-302,414766,bi.course_branch_module_week_numbers - Phase 1,Done,prod.bi.course_branch_module_week_numbers,No,bi.course_branch_module_week_numbers,
Task,EDSMIG-303,414767,bi.course_branch_syllabus - Phase 1,To Do,,,bi.course_branch_syllabus,
Task,EDSMIG-304,414768,bi.course_branch_week_average_completion_timing - Phase 1,To Do,,,bi.course_branch_week_average_completion_timing,
Task,EDSMIG-305,414769,bi.course_branch_weeks_insights - Phase 1,Done,prod.bi.course_branch_weeks_insights,No,bi.course_branch_weeks_insights,
Task,EDSMIG-306,414770,bi.course_branches_insights - Phase 1,Done,prod.bi.course_branches_insights,No,bi.course_branches_insights,
Task,EDSMIG-307,414771,bi.course_builder_courses - Phase 1,Done,prod.bi.course_builder_courses,,bi.course_builder_courses,
Task,EDSMIG-308,414772,bi.course_cart_transactions - Phase 1,In Progress,prod.gold.course_cart_transactions_vw,,bi.course_cart_transactions,
Task,EDSMIG-309,414773,bi.course_cart_transactions_even - Phase 1,To Do,,,bi.course_cart_transactions_even,
Task,EDSMIG-310,414774,bi.course_completion_rate_boost - Phase 1,To Do,,,bi.course_completion_rate_boost,
Task,EDSMIG-311,414775,bi.course_dropoff_survey_target_audience - Phase 1,Won't Do,,,bi.course_dropoff_survey_target_audience,
Task,EDSMIG-312,414776,bi.course_enrollment_counts - Phase 1,To Do,,,bi.course_enrollment_counts,
Task,EDSMIG-313,414777,bi.course_enrollment_forum_usage - Phase 1,To Do,,,bi.course_enrollment_forum_usage,
Task,EDSMIG-314,414778,bi.course_enrollment_partners - Phase 1,Done,prod.bi.course_enrollment_partners,,bi.course_enrollment_partners,
Task,EDSMIG-315,414779,bi.course_enrollments_all_users - Phase 1,To Do,,,bi.course_enrollments_all_users,
Task,EDSMIG-316,414780,bi.course_enrollments_extended - Phase 1,To Do,,,bi.course_enrollments_extended,
Task,EDSMIG-317,414781,bi.course_enrollments_learning_sessions - Phase 1,Done,prod.bi.course_enrollments_learning_sessions,No,bi.course_enrollments_learning_sessions,
Task,EDSMIG-318,414782,bi.course_enrollments_weekly_learning_sessions - Phase 1,To Do,,,bi.course_enrollments_weekly_learning_sessions,
Task,EDSMIG-319,414783,bi.course_enrollments_weekly_study_schedule_benchmarks - Phase 1,To Do,,,bi.course_enrollments_weekly_study_schedule_benchmarks,
Task,EDSMIG-320,414784,bi.course_feedback_survey - Phase 1,To Do,,,bi.course_feedback_survey,
Task,EDSMIG-321,414785,bi.course_forum_stats - Phase 1,To Do,,,bi.course_forum_stats,
Task,EDSMIG-322,414786,bi.course_funnel_checkpoints - Phase 1,To Do,,,bi.course_funnel_checkpoints,
Task,EDSMIG-323,414787,bi.course_item_completion_boost - Phase 1,To Do,,,bi.course_item_completion_boost,
Task,EDSMIG-324,414788,bi.course_item_lectures - Phase 1,To Do,,,bi.course_item_lectures,
Task,EDSMIG-325,414789,bi.course_item_pageviews - Phase 1,To Do,,,bi.course_item_pageviews,
Task,EDSMIG-326,414790,bi.course_language_toggle_events - Phase 1,To Do,,,bi.course_language_toggle_events,
Task,EDSMIG-327,414791,bi.course_motivational_stats - Phase 1,To Do,,,bi.course_motivational_stats,
Task,EDSMIG-328,414792,bi.course_outcomes_post_survey - Phase 1,To Do,,,bi.course_outcomes_post_survey,
Task,EDSMIG-329,414793,bi.course_outcomes_post_survey_weights - Phase 1,To Do,,,bi.course_outcomes_post_survey_weights,
Task,EDSMIG-330,414794,bi.course_primary_domain_metrics - Phase 1,To Do,,,bi.course_primary_domain_metrics,
Task,EDSMIG-331,414795,bi.course_progress_events - Phase 1,To Do,,,bi.course_progress_events,
Task,EDSMIG-332,414796,bi.course_s12n_degree_mapping - Phase 1,To Do,,,bi.course_s12n_degree_mapping,
Task,EDSMIG-333,414797,bi.course_salts - Phase 1,In Progress,prod.silver_base.courral_course_secret,,bi.course_salts,
Task,EDSMIG-334,414798,bi.course_star_rating_ranks - Phase 1,To Do,,,bi.course_star_rating_ranks,
Task,EDSMIG-335,414799,bi.course_subtitle_language - Phase 1,To Do,,,bi.course_subtitle_language,
Task,EDSMIG-336,414800,bi.course_subtitle_tracker - Phase 1,To Do,,,bi.course_subtitle_tracker,
Task,EDSMIG-337,414801,bi.course_subtitle_usage - Phase 1,To Do,,,bi.course_subtitle_usage,
Task,EDSMIG-338,414802,bi.course_subtitled_lectures - Phase 1,Done,prod.bi.course_subtitled_lectures,,bi.course_subtitled_lectures,
Task,EDSMIG-339,414803,bi.course_urls - Phase 1,To Do,,,bi.course_urls,
Task,EDSMIG-340,414804,bi.coursera_home_lihp_actions - Phase 1,To Do,,,bi.coursera_home_lihp_actions,
Task,EDSMIG-341,414805,bi.coursera_plus_missing_transactions_2020_q1 - Phase 1,To Do,,,bi.coursera_plus_missing_transactions_2020_q1,
Task,EDSMIG-342,414806,bi.coursera_subdomain_to_isced - Phase 1,To Do,,,bi.coursera_subdomain_to_isced,
Task,EDSMIG-343,414807,bi.courserian_roles - Phase 1,To Do,,,bi.courserian_roles,
Task,EDSMIG-344,414808,bi.courses_languages - Phase 1,To Do,,,bi.courses_languages,
Task,EDSMIG-345,414809,bi.courses_partner_mapping - Phase 1,Won't Do,,,bi.courses_partner_mapping,
Task,EDSMIG-346,414810,bi.courses_under_user_subscriptions - Phase 1,To Do,,,bi.courses_under_user_subscriptions,
Task,EDSMIG-347,414811,bi.cplus_subscriptions - Phase 1,Done,prod.bi.cplus_subscriptions,No,bi.cplus_subscriptions,
Task,EDSMIG-348,414812,bi.cplus_transactions_cash_attribution - Phase 1,In Progress,prod.redshift.shared_analytics_cplus_transactions_cash_attribution,,bi.cplus_transactions_cash_attribution,
Task,EDSMIG-349,414813,bi.crystal_ball_course_features - Phase 1,To Do,,,bi.crystal_ball_course_features,
Task,EDSMIG-350,414814,bi.crystal_ball_course_metrics_time_series - Phase 1,To Do,,,bi.crystal_ball_course_metrics_time_series,
Task,EDSMIG-351,414815,bi.crystal_ball_course_metrics_time_series_covid_adj - Phase 1,To Do,,,bi.crystal_ball_course_metrics_time_series_covid_adj,
Task,EDSMIG-352,414816,bi.crystal_ball_course_spec_rev - Phase 1,To Do,,,bi.crystal_ball_course_spec_rev,
Task,EDSMIG-353,414817,bi.crystal_ball_course_spec_rev_prod - Phase 1,To Do,,,bi.crystal_ball_course_spec_rev_prod,
Task,EDSMIG-354,414818,bi.crystal_ball_discovery_impressions - Phase 1,To Do,,,bi.crystal_ball_discovery_impressions,
Task,EDSMIG-355,414819,bi.crystal_ball_discovery_impressions_covid_adj - Phase 1,To Do,,,bi.crystal_ball_discovery_impressions_covid_adj,
Task,EDSMIG-356,414820,bi.crystal_ball_discovery_impressions_lower_level - Phase 1,To Do,,,bi.crystal_ball_discovery_impressions_lower_level,
Task,EDSMIG-357,414821,bi.crystal_ball_gtrend_partner_instructor_features - Phase 1,To Do,,,bi.crystal_ball_gtrend_partner_instructor_features,
Task,EDSMIG-358,414822,bi.crystal_ball_gtrend_skill_features - Phase 1,To Do,,,bi.crystal_ball_gtrend_skill_features,
Task,EDSMIG-359,414823,bi.crystal_ball_historical_enterprise_curations - Phase 1,To Do,,,bi.crystal_ball_historical_enterprise_curations,
Task,EDSMIG-360,414824,bi.crystal_ball_historical_instructor_gtrends - Phase 1,To Do,,,bi.crystal_ball_historical_instructor_gtrends,
Task,EDSMIG-361,414825,bi.crystal_ball_historical_instructor_gtrends_delta - Phase 1,To Do,,,bi.crystal_ball_historical_instructor_gtrends_delta,
Task,EDSMIG-362,414826,bi.crystal_ball_historical_partner_gtrends - Phase 1,To Do,,,bi.crystal_ball_historical_partner_gtrends,
Task,EDSMIG-363,414827,bi.crystal_ball_historical_partner_gtrends_delta - Phase 1,To Do,,,bi.crystal_ball_historical_partner_gtrends_delta,
Task,EDSMIG-364,414828,bi.crystal_ball_historical_skill_gtrends - Phase 1,To Do,,,bi.crystal_ball_historical_skill_gtrends,
Task,EDSMIG-365,414829,bi.crystal_ball_historical_skill_gtrends_delta - Phase 1,To Do,,,bi.crystal_ball_historical_skill_gtrends_delta,
Task,EDSMIG-366,414830,bi.crystal_ball_instructor_vars_new_predictions - Phase 1,To Do,,,bi.crystal_ball_instructor_vars_new_predictions,
Task,EDSMIG-367,414831,bi.crystal_ball_instructor_vars_new_predictions_prod - Phase 1,To Do,,,bi.crystal_ball_instructor_vars_new_predictions_prod,
Task,EDSMIG-368,414832,bi.crystal_ball_language_vars_new_predictions - Phase 1,To Do,,,bi.crystal_ball_language_vars_new_predictions,
Task,EDSMIG-369,414833,bi.crystal_ball_language_vars_new_predictions_prod - Phase 1,To Do,,,bi.crystal_ball_language_vars_new_predictions_prod,
Task,EDSMIG-370,414834,bi.crystal_ball_list_of_courses - Phase 1,To Do,,,bi.crystal_ball_list_of_courses,
Task,EDSMIG-371,414835,bi.crystal_ball_on_platform_search_features - Phase 1,To Do,,,bi.crystal_ball_on_platform_search_features,
Task,EDSMIG-372,414836,bi.crystal_ball_partner_instructor_features - Phase 1,To Do,,,bi.crystal_ball_partner_instructor_features,
Task,EDSMIG-373,414837,bi.crystal_ball_partner_vars_new_predictions - Phase 1,To Do,,,bi.crystal_ball_partner_vars_new_predictions,
Task,EDSMIG-374,414838,bi.crystal_ball_partner_vars_new_predictions_prod - Phase 1,To Do,,,bi.crystal_ball_partner_vars_new_predictions_prod,
Task,EDSMIG-375,414839,bi.crystal_ball_pre_launch_coefficients - Phase 1,To Do,,,bi.crystal_ball_pre_launch_coefficients,
Task,EDSMIG-376,414840,bi.crystal_ball_pre_launch_coefficients_cov_matrix - Phase 1,To Do,,,bi.crystal_ball_pre_launch_coefficients_cov_matrix,
Task,EDSMIG-377,414841,bi.crystal_ball_pre_launch_coefficients_cov_matrix_prod - Phase 1,To Do,,,bi.crystal_ball_pre_launch_coefficients_cov_matrix_prod,
Task,EDSMIG-378,414842,bi.crystal_ball_pre_launch_coefficients_prod - Phase 1,To Do,,,bi.crystal_ball_pre_launch_coefficients_prod,
Task,EDSMIG-379,414843,bi.crystal_ball_pre_launch_course_feature_cuts - Phase 1,To Do,,,bi.crystal_ball_pre_launch_course_feature_cuts,
Task,EDSMIG-380,414844,bi.crystal_ball_pre_launch_degrees_discrete_choice - Phase 1,To Do,,,bi.crystal_ball_pre_launch_degrees_discrete_choice,
Task,EDSMIG-381,414845,bi.crystal_ball_pre_launch_degrees_mastertracks - Phase 1,To Do,,,bi.crystal_ball_pre_launch_degrees_mastertracks,
Task,EDSMIG-382,414846,bi.crystal_ball_pre_launch_feature_group_importance - Phase 1,To Do,,,bi.crystal_ball_pre_launch_feature_group_importance,
Task,EDSMIG-383,414847,bi.crystal_ball_pre_launch_feature_importance - Phase 1,To Do,,,bi.crystal_ball_pre_launch_feature_importance,
Task,EDSMIG-384,414848,bi.crystal_ball_pre_launch_features - Phase 1,To Do,,,bi.crystal_ball_pre_launch_features,
Task,EDSMIG-385,414849,bi.crystal_ball_pre_launch_features_prod - Phase 1,To Do,,,bi.crystal_ball_pre_launch_features_prod,
Task,EDSMIG-386,414850,bi.crystal_ball_pre_launch_lm_coefficients - Phase 1,To Do,,,bi.crystal_ball_pre_launch_lm_coefficients,
Task,EDSMIG-387,414851,bi.crystal_ball_pre_launch_lm_coefficients_prod - Phase 1,To Do,,,bi.crystal_ball_pre_launch_lm_coefficients_prod,
Task,EDSMIG-388,414852,bi.crystal_ball_pre_launch_lm_cov_matrix - Phase 1,To Do,,,bi.crystal_ball_pre_launch_lm_cov_matrix,
Task,EDSMIG-389,414853,bi.crystal_ball_pre_launch_lm_cov_matrix_prod - Phase 1,To Do,,,bi.crystal_ball_pre_launch_lm_cov_matrix_prod,
Task,EDSMIG-390,414854,bi.crystal_ball_pre_launch_model_parameters - Phase 1,To Do,,,bi.crystal_ball_pre_launch_model_parameters,
Task,EDSMIG-391,414855,bi.crystal_ball_pre_launch_model_parameters_prod - Phase 1,To Do,,,bi.crystal_ball_pre_launch_model_parameters_prod,
Task,EDSMIG-392,414856,bi.crystal_ball_pre_launch_new_domain_cuts - Phase 1,To Do,,,bi.crystal_ball_pre_launch_new_domain_cuts,
Task,EDSMIG-393,414857,bi.crystal_ball_pre_launch_new_instructor_cuts - Phase 1,To Do,,,bi.crystal_ball_pre_launch_new_instructor_cuts,
Task,EDSMIG-394,414858,bi.crystal_ball_pre_launch_new_language_cuts - Phase 1,To Do,,,bi.crystal_ball_pre_launch_new_language_cuts,
Task,EDSMIG-395,414859,bi.crystal_ball_pre_launch_new_partner_cuts - Phase 1,To Do,,,bi.crystal_ball_pre_launch_new_partner_cuts,
Task,EDSMIG-396,414860,bi.crystal_ball_pre_launch_new_predictions - Phase 1,To Do,,,bi.crystal_ball_pre_launch_new_predictions,
Task,EDSMIG-397,414861,bi.crystal_ball_pre_launch_new_predictions_check - Phase 1,To Do,,,bi.crystal_ball_pre_launch_new_predictions_check,
Task,EDSMIG-398,414862,bi.crystal_ball_pre_launch_new_predictions_delta - Phase 1,To Do,,,bi.crystal_ball_pre_launch_new_predictions_delta,
Task,EDSMIG-399,414863,bi.crystal_ball_pre_launch_new_subdomain_cuts - Phase 1,To Do,,,bi.crystal_ball_pre_launch_new_subdomain_cuts,
Task,EDSMIG-400,414864,bi.crystal_ball_pre_launch_performance - Phase 1,To Do,,,bi.crystal_ball_pre_launch_performance,
Task,EDSMIG-401,414865,bi.crystal_ball_pre_launch_performance_prod - Phase 1,To Do,,,bi.crystal_ball_pre_launch_performance_prod,
Task,EDSMIG-402,414866,bi.crystal_ball_pre_launch_predictions - Phase 1,To Do,,,bi.crystal_ball_pre_launch_predictions,
Task,EDSMIG-403,414867,bi.crystal_ball_pre_launch_predictions_ci - Phase 1,To Do,,,bi.crystal_ball_pre_launch_predictions_ci,
Task,EDSMIG-404,414868,bi.crystal_ball_pre_launch_predictions_prod - Phase 1,To Do,,,bi.crystal_ball_pre_launch_predictions_prod,
Task,EDSMIG-405,414869,bi.crystal_ball_pre_launch_xvars - Phase 1,To Do,,,bi.crystal_ball_pre_launch_xvars,
Task,EDSMIG-406,414870,bi.crystal_ball_skill_vars_new_predictions - Phase 1,To Do,,,bi.crystal_ball_skill_vars_new_predictions,
Task,EDSMIG-407,414871,bi.crystal_ball_skill_vars_new_predictions_prod - Phase 1,To Do,,,bi.crystal_ball_skill_vars_new_predictions_prod,
Task,EDSMIG-408,414872,bi.crystal_ball_skills_tagging - Phase 1,To Do,,,bi.crystal_ball_skills_tagging,
Task,EDSMIG-409,414873,bi.crystal_ball_skills_tagging_lower_level - Phase 1,To Do,,,bi.crystal_ball_skills_tagging_lower_level,
Task,EDSMIG-410,414874,bi.crystal_ball_skills_to_keep - Phase 1,To Do,,,bi.crystal_ball_skills_to_keep,
Task,EDSMIG-411,414875,bi.crystal_ball_skills_to_primary_domain - Phase 1,To Do,,,bi.crystal_ball_skills_to_primary_domain,
Task,EDSMIG-412,414876,bi.crystal_ball_subdomain_vars_new_predictions - Phase 1,To Do,,,bi.crystal_ball_subdomain_vars_new_predictions,
Task,EDSMIG-413,414877,bi.crystal_ball_subdomain_vars_new_predictions_prod - Phase 1,To Do,,,bi.crystal_ball_subdomain_vars_new_predictions_prod,
Task,EDSMIG-414,414878,bi.current_course_branch_memberships - Phase 1,To Do,,,bi.current_course_branch_memberships,
Task,EDSMIG-415,414879,bi.current_group_memberships - Phase 1,To Do,,,bi.current_group_memberships,
Task,EDSMIG-416,414880,bi.current_mentors - Phase 1,To Do,,,bi.current_mentors,
Task,EDSMIG-417,414881,bi.current_retention - Phase 1,Done,prod.bi.current_retention,No,bi.current_retention,
Task,EDSMIG-418,414882,bi.daily_active_user_with_mt_subtitle_changes - Phase 1,To Do,,,bi.daily_active_user_with_mt_subtitle_changes,
Task,EDSMIG-419,414883,bi.daily_fx_rate - Phase 1,To Do,,,bi.daily_fx_rate,
Task,EDSMIG-420,414884,bi.daily_user_course_branch_grades - Phase 1,To Do,,,bi.daily_user_course_branch_grades,
Task,EDSMIG-421,414885,bi.datahub_lineage - Phase 1,To Do,,,bi.datahub_lineage,
Task,EDSMIG-422,414886,bi.datahub_lineage_aggregate - Phase 1,Won't Do,,,bi.datahub_lineage_aggregate,
Task,EDSMIG-423,414887,bi.dated_raw_events - Phase 1,To Do,,,bi.dated_raw_events,
Task,EDSMIG-424,414888,bi.dba_commit_stats - Phase 1,To Do,,,bi.dba_commit_stats,
Task,EDSMIG-425,414889,bi.dba_copy_performance - Phase 1,To Do,,,bi.dba_copy_performance,
Task,EDSMIG-426,414890,bi.dba_daily_loads - Phase 1,To Do,,,bi.dba_daily_loads,
Task,EDSMIG-427,414891,bi.dba_ddl_history - Phase 1,To Do,,,bi.dba_ddl_history,
Task,EDSMIG-428,414892,bi.dba_foreign_key_check - Phase 1,To Do,,,bi.dba_foreign_key_check,
Task,EDSMIG-429,414893,bi.dba_last_loads - Phase 1,To Do,,,bi.dba_last_loads,
Task,EDSMIG-430,414894,bi.dba_load_deadlines - Phase 1,To Do,,,bi.dba_load_deadlines,
Task,EDSMIG-431,414895,bi.dba_load_errors - Phase 1,To Do,,,bi.dba_load_errors,
